Year,Round,Institute,Branch,Category,Domicile,OpeningRank,ClosingRank,BranchSeats,TotalSeats,TotalCandidates
2015,R1,MITS,ECE,OBC/S/OP,Y,288918,288918,1,126,1234000
2015,R1,MITS,ECE,UR/NCC/OP,Y,434551,434551,1,126,1234000
2015,R1,MITS,ECE,SC/X/OP,Y,219953,450314,28,126,1234000
2015,R1,MITS,ECE,OBC/NCC/OP,Y,493104,493104,1,126,1234000
2015,R1,MITS,ECE,UR/FF/OP,Y,505058,523046,2,126,1234000
2015,R1,MITS,ECE,SC/X/F,Y,394600,526967,5,126,1234000
2015,R1,MITS,ECE,ST/X/OP,Y,557445,1053933,8,126,1234000
2015,R1,MITS,ECE-F.W.,UR/X/OP,Y,50717,50717,1,126,1234000
2015,R1,MITS,ECE-F.W.,UR/X/OP,Y,46132,57124,5,126,1234000
,,,,,,,,,,1234000
2015,R1,MITS,EE,UR/X/OP,AI,22638,46115,6,126,1234000
2015,R1,MITS,EE,OBC/X/OP,Y,72783,72783,1,126,1234000
2015,R1,MITS,EE,UR/X/OP,Y,80592,80592,1,126,1234000
2015,R1,MITS,EE,OBC/X/OP,Y,55177,87918,10,126,1234000
2015,R1,MITS,EE,UR/X/OP,Y,88044,88044,1,126,1234000
2015,R1,MITS,EE,UR/X/OP,Y,49962,95252,35,126,1234000
2015,R1,MITS,EE,OBC/X/F,Y,97355,127934,4,126,1234000
2015,R1,MITS,EE,UR/X/F,Y,81334,134356,15,126,1234000
2015,R1,MITS,EE,UR/S/OP,Y,190284,199626,2,126,1234000
2015,R1,MITS,EE,UR/S/F,Y,333942,333942,1,126,1234000
2015,R1,MITS,EE,SC/X/OP,Y,105995,336114,11,126,1234000
2015,R1,MITS,EE,SC/X/F,Y,213268,525138,5,126,1234000
2015,R1,MITS,EE,SC/H/OP,Y,571972,571972,1,126,1234000
2015,R1,MITS,EE,UR/NCC/OP,Y,646801,646801,1,126,1234000
2015,R1,MITS,EE,ST/X/OP,Y,720059,720059,1,126,1234000
2015,R1,MITS,EE,ST/X/OP,Y,654668,737281,5,126,1234000
2015,R1,MITS,EE,ST/X/OP,Y,369267,747409,11,126,1234000
2015,R1,MITS,EE,OBC/NCC/OP,Y,854258,854258,1,126,1234000
2015,R1,MITS,EE,UR/FF/OP,Y,859157,859157,1,126,1234000
2015,R1,MITS,EE,SC/S/OP,Y,867164,867164,1,126,1234000
2015,R1,MITS,EE,ST/X/F,Y,711087,926208,6,126,1234000
2015,R1,MITS,EE-F.W.,UR/X/OP,Y,49932,49932,1,126,1234000
2015,R1,MITS,EE-F.W.,UR/X/OP,Y,39540,50686,5,126,1234000
2015,,,,,,,,,,1234000
2015,R1,MITS,ET,UR/X/OP,AI,43176,61644,3,63,1234000
2015,R1,MITS,ET,UR/X/F,Y,79698,178374,7,63,1234000
2015,R1,MITS,ET,OBC/X/OP,Y,114111,183025,6,63,1234000
2015,R1,MITS,ET,UR/X/OP,Y,113618,191868,20,63,1234000
2015,R1,MITS,ET,OBC/X/F,Y,256262,276472,2,63,1234000
2015,R1,MITS,ET,UR/S/OP,Y,372730,372730,1,63,1234000
2015,R1,MITS,ET,ST/X/OP,Y,689660,689660,1,63,1234000
2015,R1,MITS,ET,SC/X/F,Y,649800,714917,2,63,1234000
2015,R1,MITS,ET,SC/X/OP,Y,401711,768129,16,63,1234000
2015,R1,MITS,ET,SC/X/OP,Y,596983,769549,2,63,1234000
2015,R1,MITS,ET-F.W.,UR/X/OP,Y,60280,83210.01,3,63,1234000
2015,,,,,,,,,,1234000
2015,R1,MITS,IT,UR/X/OP,AI,45817,46563,3,63,1234000
2015,R1,MITS,IT,UR/X/F,Y,72835,88926,8,63,1234000
2015,R1,MITS,IT,UR/X/OP,Y,73923,95168,18,63,1234000
2015,R1,MITS,IT,OBC/X/OP,Y,98065,98065,1,63,1234000
2015,R1,MITS,IT,OBC/X/OP,Y,72528,98937,5,63,1234000
2015,R1,MITS,IT,OBC/X/F,Y,138134,147757,2,63,1234000
2015,R1,MITS,IT,UR/S/OP,Y,278697,278697,1,63,1234000
2015,R1,MITS,IT,SC/X/OP,Y,347827,347827,1,63,1234000
2015,R1,MITS,IT,UR/NCC/OP,Y,396229,396229,1,63,1234000
2015,R1,MITS,IT,SC/X/OP,Y,331217,493102,15,63,1234000
2015,R1,MITS,IT,SC/X/F,Y,273963,579188,2,63,1234000
2015,R1,MITS,IT,ST/X/OP,Y,603883,603883,1,63,1234000
2015,R1,MITS,IT,ST/X/F,Y,866535,866535,1,63,1234000
2015,R1,MITS,IT,UR/FF/OP,Y,896304,896304,1,63,1234000
2015,R1,MITS,IT-F.W.,UR/X/OP,Y,62101.01,71964,3,63,1234000
2015,,,,,,,,,,1234000
2015,R1,MITS,MECH,UR/X/OP,AI,36205,41367,6,127,1234000
2015,R1,MITS,MECH,OBC/X/OP,Y,47621,49094,2,127,1234000
2015,R1,MITS,MECH,UR/X/OP,Y,24714,68814,38,127,1234000
2015,R1,MITS,MECH,OBC/X/OP,Y,35939,71314,8,127,1234000
2015,R1,MITS,MECH,UR/S/OP,Y,103692,139711,2,127,1234000
2015,R1,MITS,MECH,UR/X/F,Y,59738,154864,15,127,1234000
2015,R1,MITS,MECH,OBC/X/F,Y,171571,189517,3,127,1234000
2015,R1,MITS,MECH,OBC/X/F,Y,194199,194199,1,127,1234000
2015,R1,MITS,MECH,SC/X/OP,Y,228390,228390,1,127,1234000
2015,R1,MITS,MECH,SC/X/OP,Y,154297,265019,12,127,1234000
2015,R1,MITS,MECH,OBC/S/OP,Y,282954,282954,1,127,1234000
2015,R1,MITS,MECH,UR/S/F,Y,428063,428063,1,127,1234000
2015,R1,MITS,MECH,UR/FF/OP,Y,473968,473968,1,127,1234000
2015,R1,MITS,MECH,SC/X/F,Y,325192,592093,4,127,1234000
2015,R1,MITS,MECH,SC/H/OP,Y,645984,645984,1,127,1234000
2015,R1,MITS,MECH,ST/X/OP,Y,371555,655600,19,127,1234000
2015,R1,MITS,MECH,ST/X/OP,Y,599354,656885,3,127,1234000
2015,R1,MITS,MECH,OBC/FF/OP,Y,786415,786415,1,127,1234000
2015,R1,MITS,MECH,UR/X/M,Y,816755,816755,1,127,1234000
2015,R1,MITS,MECH,ST/X/F,Y,1036988,1036988,1,127,1234000
2015,R1,MITS,MECH-F.W.,UR/X/OP,Y,19177,41125,6,127,1234000
2015,,,,,,,,,,1234000
2015,R1_Upgrade,MITS,AUTO,UR/X/OP,AI,61829,74975,3,53,1234000
2015,R1_Upgrade,MITS,AUTO,OBC/X/OP,Y,91043,158345,6,53,1234000
2015,R1_Upgrade,MITS,AUTO,UR/X/OP,Y,117635,183468,17,53,1234000
2015,R1_Upgrade,MITS,AUTO,OBC/X/F,Y,247260,304128,2,53,1234000
2015,R1_Upgrade,MITS,AUTO,UR/X/F,Y,247278,343598,7,53,1234000
2015,R1_Upgrade,MITS,AUTO,SC/X/OP,Y,300275,949512,15,53,1234000
2015,R1_Upgrade,MITS,AUTO-F.W.,UR/X/OP,Y,112757,121305,3,53,1234000
2015,,,,,,,,,,1234000
2015,R1_Upgrade,MITS,BT,UR/X/OP,AI,57842,60097,2,29,1234000
2015,R1_Upgrade,MITS,BT,OBC/X/OP,Y,177510,213059,3,29,1234000
2015,R1_Upgrade,MITS,BT,UR/X/F,Y,200453,230726,3,29,1234000
2015,R1_Upgrade,MITS,BT,UR/X/OP,Y,162707,242754,10,29,1234000
2015,R1_Upgrade,MITS,BT,OBC/X/F,Y,257185,257185,1,29,1234000
2015,R1_Upgrade,MITS,BT,SC/X/F,Y,731283,731283,1,29,1234000
2015,R1_Upgrade,MITS,BT,SC/X/OP,Y,611602,964679,7,29,1234000
2015,R1_Upgrade,MITS,BT-F.W.,UR/X/OP,Y,52966,157927,2,29,1234000
2015,,,,,,,,,,1234000
2015,R1_Upgrade,MITS,CE,UR/X/OP,AI,46086.01,51690,6,88,1234000
2015,R1_Upgrade,MITS,CE,OBC/X/OP,Y,61641,90748,6,88,1234000
2015,R1_Upgrade,MITS,CE,UR/X/OP,Y,61849,100697,32,88,1234000
2015,R1_Upgrade,MITS,CE,OBC/X/F,Y,104739,170974,3,88,1234000
2015,R1_Upgrade,MITS,CE,UR/X/F,Y,67270,210688,13,88,1234000
2015,R1_Upgrade,MITS,CE,UR/S/OP,Y,237276,237276,1,88,1234000
2015,R1_Upgrade,MITS,CE,SC/X/OP,Y,97768,292989,6,88,1234000
2015,R1_Upgrade,MITS,CE,SC/X/F,Y,339277,339277,1,88,1234000
2015,R1_Upgrade,MITS,CE,UR/S/F,Y,428063,428063,1,88,1234000
2015,R1_Upgrade,MITS,CE,OBC/S/F,Y,517852,517852,1,88,1234000
2015,R1_Upgrade,MITS,CE,ST/X/OP,Y,339441,557445,10,88,1234000
2015,R1_Upgrade,MITS,CE,ST/X/F,Y,615167,1036988,4,88,1234000
2015,R1_Upgrade,MITS,CE-F.W.,UR/X/OP,Y,54352,65356,4,88,1234000
2015,,,,,,,,,,1234000
2015,R1_Upgrade,MITS,CHEM,UR/X/OP,AI,53317,57818,3,54,1234000
2015,R1_Upgrade,MITS,CHEM,OBC/X/OP,Y,116834,138263,6,54,1234000
2015,R1_Upgrade,MITS,CHEM,UR/X/OP,Y,85883,152132,18,54,1234000
2015,R1_Upgrade,MITS,CHEM,OBC/X/F,Y,210351,211203,2,54,1234000
2015,R1_Upgrade,MITS,CHEM,UR/X/F,Y,134652,215180,5,54,1234000
2015,R1_Upgrade,MITS,CHEM,UR/FF/OP,Y,398825,398825,1,54,1234000
2015,R1_Upgrade,MITS,CHEM,SC/X/OP,Y,330244,768129,15,54,1234000
2015,R1_Upgrade,MITS,CHEM,UR/S/OP,Y,1031712.01,1031712.01,1,54,1234000
2015,R1_Upgrade,MITS,CHEM-F.W.,UR/X/OP,Y,79930,114165,3,54,1234000
2015,,,,,,,,,,1234000
2015,R1_Upgrade,MITS,CSE,UR/X/OP,AI,28483,45753,4,96,1234000
2015,R1_Upgrade,MITS,CSE,OBC/X/OP,Y,41571,66604,9,96,1234000
2015,R1_Upgrade,MITS,CSE,UR/X/F,Y,39368,73432,11,96,1234000
2015,R1_Upgrade,MITS,CSE,UR/X/OP,Y,30226,73923,31,96,1234000
2015,R1_Upgrade,MITS,CSE,UR/S/OP,Y,101538,101538,1,96,1234000
2015,R1_Upgrade,MITS,CSE,OBC/X/F,Y,48713,116998,2,96,1234000
2015,R1_Upgrade,MITS,CSE,UR/FF/F,Y,150901,150901,1,96,1234000
2015,R1_Upgrade,MITS,CSE,UR/NCC/OP,Y,240590,240590,1,96,1234000
2015,R1_Upgrade,MITS,CSE,OBC/S/OP,Y,312348,312348,1,96,1234000
2015,R1_Upgrade,MITS,CSE,UR/FF/OP,Y,335318,335318,1,96,1234000
2015,R1_Upgrade,MITS,CSE,SC/X/F,Y,205621,357258,2,96,1234000
2015,R1_Upgrade,MITS,CSE,SC/X/OP,Y,88943,439674,20,96,1234000
2015,R1_Upgrade,MITS,CSE,UR/H/OP,Y,839921,839921,1,96,1234000
2015,R1_Upgrade,MITS,CSE,ST/X/F,Y,988026,988026,1,96,1234000
2015,R1_Upgrade,MITS,CSE,ST/X/OP,Y,925283,1169043,4,96,1234000
2015,R1_Upgrade,MITS,CSE-F.W.,UR/X/OP,Y,34650,46854,6,96,1234000
2015,,,,,,,,,,1234000
2015,R1_Upgrade,MITS,ECE,UR/X/OP,AI,47568,51943,5,98,1234000
2015,R1_Upgrade,MITS,ECE,OBC/X/OP,Y,75491,101010,9,98,1234000
2015,R1_Upgrade,MITS,ECE,UR/X/OP,Y,79956,115716,32,98,1234000
2015,R1_Upgrade,MITS,ECE,UR/X/F,Y,76801,118178,10,98,1234000
2015,R1_Upgrade,MITS,ECE,OBC/X/F,Y,130523,198656,4,98,1234000
2015,R1_Upgrade,MITS,ECE,UR/S/OP,Y,213918,255503,2,98,1234000
2015,R1_Upgrade,MITS,ECE,UR/NCC/OP,Y,434551,434551,1,98,1234000
2015,R1_Upgrade,MITS,ECE,UR/FF/OP,Y,505058,523046,2,98,1234000
2015,R1_Upgrade,MITS,ECE,SC/X/F,Y,566598,602928,2,98,1234000
2015,R1_Upgrade,MITS,ECE,SC/X/OP,Y,219953,632094,26,98,1234000
2015,R1_Upgrade,MITS,ECE,ST/X/OP,Y,941719,952691,2,98,1234000
2015,R1_Upgrade,MITS,ECE-F.W.,UR/X/OP,Y,47356,72874,3,98,1234000
2015,,,,,,,,,,1234000
2015,R1_Upgrade,MITS,EE,UR/X/OP,AI,43159,48664,5,96,1234000
2015,R1_Upgrade,MITS,EE,OBC/X/OP,Y,78791,101953,11,96,1234000
2015,R1_Upgrade,MITS,EE,UR/X/OP,Y,71870,110517,32,96,1234000
2015,R1_Upgrade,MITS,EE,OBC/X/F,Y,97355,135634,3,96,1234000
2015,R1_Upgrade,MITS,EE,UR/X/F,Y,81334,152000,11,96,1234000
2015,R1_Upgrade,MITS,EE,UR/S/OP,Y,190284,190284,1,96,1234000
2015,R1_Upgrade,MITS,EE,SC/X/OP,Y,301103,386796,11,96,1234000
2015,R1_Upgrade,MITS,EE,UR/NCC/OP,Y,646801,646801,1,96,1234000
2015,R1_Upgrade,MITS,EE,SC/X/F,Y,712407,712407,1,96,1234000
2015,R1_Upgrade,MITS,EE,ST/X/OP,Y,677297,1069684,13,96,1234000
2015,R1_Upgrade,MITS,EE,ST/X/F,Y,1180781,1180781,1,96,1234000
2015,R1_Upgrade,MITS,EE-F.W.,UR/X/OP,Y,49932,58853,6,96,1234000
2015,,,,,,,,,,1234000
2015,R1_Upgrade,MITS,ET,UR/X/OP,AI,59334,64199,3,50,1234000
2015,R1_Upgrade,MITS,ET,UR/X/F,Y,79698,211882,7,50,1234000
2015,R1_Upgrade,MITS,ET,UR/X/OP,Y,123422,227228,15,50,1234000
2015,R1_Upgrade,MITS,ET,OBC/X/OP,Y,129552,239870,13,50,1234000
2015,R1_Upgrade,MITS,ET,SC/X/F,Y,714917,720650,2,50,1234000
2015,R1_Upgrade,MITS,ET,SC/X/OP,Y,401711,1198521,8,50,1234000
2015,R1_Upgrade,MITS,ET-F.W.,UR/X/OP,Y,78169,97750,2,50,1234000
2015,,,,,,,,,,1234000
2015,R1_Upgrade,MITS,IT,UR/X/OP,AI,46522,46980,3,53,1234000
2015,R1_Upgrade,MITS,IT,UR/X/OP,Y,74223,96281,16,53,1234000
2015,R1_Upgrade,MITS,IT,UR/X/F,Y,84916,112813,7,53,1234000
2015,R1_Upgrade,MITS,IT,OBC/X/OP,Y,74873,116340,6,53,1234000
2015,R1_Upgrade,MITS,IT,OBC/X/F,Y,138134,147757,2,53,1234000
2015,R1_Upgrade,MITS,IT,UR/NCC/OP,Y,396229,396229,1,53,1234000
2015,R1_Upgrade,MITS,IT,ST/X/OP,Y,603883,603883,1,53,1234000
2015,R1_Upgrade,MITS,IT,SC/X/OP,Y,389535,619447,13,53,1234000
2015,R1_Upgrade,MITS,IT,UR/FF/OP,Y,896304,896304,1,53,1234000
2015,R1_Upgrade,MITS,IT-F.W.,UR/X/OP,Y,64593,76989,3,53,1234000
,,,,,,,,,,1234000
2015,R1_Upgrade,MITS,MECH,UR/X/OP,AI,41367,48748,5,96,1234000
2015,R1_Upgrade,MITS,MECH,OBC/X/OP,Y,35939,77348,8,96,1234000
2015,R1_Upgrade,MITS,MECH,UR/X/OP,Y,33526,80592,30,96,1234000
2015,R1_Upgrade,MITS,MECH,UR/X/F,Y,120689,191013,13,96,1234000
2015,R1_Upgrade,MITS,MECH,OBC/X/F,Y,171571,194199,4,96,1234000
2015,R1_Upgrade,MITS,MECH,SC/X/OP,Y,176132,270740,8,96,1234000
2015,R1_Upgrade,MITS,MECH,UR/FF/OP,Y,473968,473968,1,96,1234000
2015,R1_Upgrade,MITS,MECH,UR/S/F,Y,582049,582049,1,96,1234000
2015,R1_Upgrade,MITS,MECH,SC/H/OP,Y,645984,645984,1,96,1234000
2015,R1_Upgrade,MITS,MECH,SC/X/F,Y,607591,649800,2,96,1234000
2015,R1_Upgrade,MITS,MECH,ST/X/OP,Y,455333,834871,20,96,1234000
2015,R1_Upgrade,MITS,MECH-F.W.,UR/X/OP,Y,31276,42403,3,96,1234000
,,,,,,,,,,1234000
2015,R2,MITS,AUTO,UR/X/OP,AI,75308,110132,3,34,1234000
2015,R2,MITS,AUTO,OBC/X/OP,Y,185102,196171,4,34,1234000
2015,R2,MITS,AUTO,UR/X/OP,Y,156736,225812,12,34,1234000
2015,R2,MITS,AUTO,UR/X/F,Y,236039,286151,3,34,1234000
2015,R2,MITS,AUTO,UR/NCC/OP,Y,922613,922613,1,34,1234000
2015,R2,MITS,AUTO,SC/X/OP,Y,311904,1090861,10,34,1234000
2015,R2,MITS,AUTO-F.W.,UR/X/OP,Y,146716,146716,1,34,1234000
,,,,,,,,,,1234000
2015,R2,MITS,BT,UR/X/OP,AI,72552,72567,2,21,1234000
2015,R2,MITS,BT,UR/X/F,Y,245339,245339,1,21,1234000
2015,R2,MITS,BT,UR/X/OP,Y,246710,272065,8,21,1234000
2015,R2,MITS,BT,OBC/X/OP,Y,252809,296992,5,21,1234000
2015,R2,MITS,BT,ST/X/OP,Y,614233,614233,1,21,1234000
2015,R2,MITS,BT,UR/FF/OP,Y,658657,658657,1,21,1234000
2015,R2,MITS,BT,SC/X/OP,Y,1097845,1097845,1,21,1234000
2015,R2,MITS,BT-F.W.,UR/X/OP,Y,213549,223360,2,21,1234000
,,,,,,,,,,1234000
2015,R2,MITS,CE,UR/X/OP,AI,47292,53230,3,42,1234000
2015,R2,MITS,CE,OBC/X/OP,Y,75808,92965,2,42,1234000
2015,R2,MITS,CE,UR/X/OP,Y,71541,115938,17,42,1234000
2015,R2,MITS,CE,SC/X/OP,Y,183691,221044,3,42,1234000
2015,R2,MITS,CE,UR/X/F,Y,103792,227500,5,42,1234000
2015,R2,MITS,CE,OBC/X/F,Y,199495,241232,2,42,1234000
2015,R2,MITS,CE,UR/S/F,Y,396020,396020,1,42,1234000
2015,R2,MITS,CE,ST/X/OP,Y,397335,469948,3,42,1234000
2015,R2,MITS,CE,ST/X/F,Y,550484,1061937,5,42,1234000
2015,R2,MITS,CE-F.W.,UR/X/OP,Y,59738,59738,1,42,1234000
,,,,,,,,,,1234000
2015,R2,MITS,CHEM,UR/X/OP,AI,70408,86314,3,33,1234000
2015,R2,MITS,CHEM,OBC/X/OP,Y,159228,195121,3,33,1234000
2015,R2,MITS,CHEM,UR/X/OP,Y,133992,199925,10,33,1234000
2015,R2,MITS,CHEM,UR/X/F,Y,202840,249287,3,33,1234000
2015,R2,MITS,CHEM,OBC/X/F,Y,287996,296474,2,33,1234000
2015,R2,MITS,CHEM,SC/X/OP,Y,506846,777643,12,33,1234000
2015,,,,,,,,,,1234000
2015,R2,MITS,CSE,UR/X/OP,AI,33878,49668,3,38,1234000
2015,R2,MITS,CSE,UR/X/OP,Y,27260,89197,9,38,1234000
2015,R2,MITS,CSE,OBC/X/OP,Y,61992,100631,5,38,1234000
2015,R2,MITS,CSE,UR/X/F,Y,62299,113283,5,38,1234000
2015,R2,MITS,CSE,OBC/S/OP,Y,326168,326168,1,38,1234000
2015,R2,MITS,CSE,SC/X/OP,Y,205621,425803,9,38,1234000
2015,R2,MITS,CSE,ST/X/OP,Y,580298,923320,3,38,1234000
2015,R2,MITS,CSE-F.W.,UR/X/OP,Y,42262,52966,3,38,1234000
2015,,,,,,,,,,1234000
2015,R2,MITS,ECE,UR/X/OP,AI,54260,60016,2,37,1234000
2015,R2,MITS,ECE,OBC/X/OP,Y,107042,116340,3,37,1234000
2015,R2,MITS,ECE,UR/X/OP,Y,96318,135470,16,37,1234000
2015,R2,MITS,ECE,UR/X/F,Y,118091,170974,4,37,1234000
2015,R2,MITS,ECE,SC/X/OP,Y,313903,455860,9,37,1234000
2015,R2,MITS,ECE,ST/X/OP,Y,956677,956677,1,37,1234000
2015,R2,MITS,ECE-F.W.,UR/X/OP,Y,84107,89805,2,37,1234000
2015,,,,,,,,,,1234000
2015,R2,MITS,EE,UR/X/OP,AI,51058,55276,3,33,1234000
2015,R2,MITS,EE,UR/X/OP,Y,86485,118797,9,33,1234000
2015,R2,MITS,EE,OBC/X/OP,Y,120197,139322,5,33,1234000
2015,R2,MITS,EE,UR/X/F,Y,155640,171803,3,33,1234000
2015,R2,MITS,EE,UR/S/OP,Y,190284,190284,1,33,1234000
2015,R2,MITS,EE,UR/NCC/OP,Y,646801,646801,1,33,1234000
2015,R2,MITS,EE,ST/X/OP,Y,569871,773193,10,33,1234000
2015,R2,MITS,EE-F.W.,UR/X/OP,Y,62270,62270,1,33,1234000
2015,,,,,,,,,,1234000
2015,R2,MITS,ET,UR/X/OP,AI,63269.1,63269.1,1,24,1234000
2015,R2,MITS,ET,UR/X/OP,Y,153282,167168,5,24,1234000
2015,R2,MITS,ET,UR/X/F,Y,190163,229426,3,24,1234000
2015,R2,MITS,ET,SC/X/F,Y,563900,563900,1,24,1234000
2015,R2,MITS,ET,SC/X/OP,Y,520962,1109199,13,24,1234000
2015,R2,MITS,ET-F.W.,UR/X/OP,Y,116989,116989,1,24,1234000
2015,,,,,,,,,,1234000
2015,R2,MITS,IT,UR/X/OP,AI,61407,64480,2,25,1234000
2015,R2,MITS,IT,UR/X/F,Y,92327,92327,1,25,1234000
2015,R2,MITS,IT,OBC/X/OP,Y,108940,120653,3,25,1234000
2015,R2,MITS,IT,UR/X/OP,Y,93815,123904,9,25,1234000
2015,R2,MITS,IT,OBC/X/F,Y,190244,190244,1,25,1234000
2015,R2,MITS,IT,SC/X/OP,Y,441750,618817,8,25,1234000
2015,R2,MITS,IT-F.W.,UR/X/OP,Y,60882,60882,1,25,1234000
2015,,,,,,,,,,1234000
2015,R2,MITS,MECH,UR/X/OP,AI,43436,50644,2,36,1234000
2015,R2,MITS,MECH,OBC/X/OP,Y,70239,96257,4,36,1234000
2015,R2,MITS,MECH,UR/X/OP,Y,50658,97663,9,36,1234000
2015,R2,MITS,MECH,UR/X/F,Y,127540,205757,5,36,1234000
2015,R2,MITS,MECH,OBC/X/F,Y,281312,281312,1,36,1234000
2015,R2,MITS,MECH,SC/X/OP,Y,243804,296679,3,36,1234000
2015,R2,MITS,MECH,ST/X/OP,Y,498738,661873,10,36,1234000
2015,R2,MITS,MECH,ST/NCC/OP,Y,777816,777816,1,36,1234000
2015,R2,MITS,MECH,ST/X/F,Y,1036988,1036988,1,36,1234000
2015,,,,,,,,,,1234000
2015,INTERNAL,MITS,AUTO,UR/S/OP,Y,191418,191418,1,9,1234000
2015,INTERNAL,MITS,AUTO,OBC/X/OP,Y,187127,196171,3,9,1234000
2015,INTERNAL,MITS,AUTO,UR/X/OP,Y,202221,202221,1,9,1234000
2015,INTERNAL,MITS,AUTO,UR/X/OP,Y,156736,256734,3,9,1234000
2015,INTERNAL,MITS,AUTO,UR/X/F,Y,284592,284592,1,9,1234000
,,,,,,,,,,1234000
2015,INTERNAL,MITS,BT,UR/X/OP,Y,252991,272065,3,3,1234000
,,,,,,,,,,1234000
2015,INTERNAL,MITS,CE,OBC/X/OP,Y,107965,119100,2,12,1234000
2015,INTERNAL,MITS,CE,UR/X/OP,Y,100931,125511,3,12,1234000
2015,INTERNAL,MITS,CE,UR/X/OP,Y,114108,132032,4,12,1234000
2015,INTERNAL,MITS,CE,SC/X/OP,Y,220288,220288,1,12,1234000
2015,INTERNAL,MITS,CE,ST/X/OP,Y,627974,627974,1,12,1234000
2015,INTERNAL,MITS,CE,UR/X/F,Y,796561,796561,1,12,1234000
,,,,,,,,,,1234000
2015,INTERNAL,MITS,CHEM,UR/X/OP,Y,133992,133992,1,4,1234000
2015,INTERNAL,MITS,CHEM,UR/X/F,Y,239239,249287,2,4,1234000
2015,INTERNAL,MITS,CHEM,SC/X/OP,Y,777643,777643,1,4,1234000
,,,,,,,,,,1234000
2015,INTERNAL,MITS,CSE,UR/X/OP,AI,49624,49624,1,18,1234000
2015,INTERNAL,MITS,CSE,UR/X/OP,Y,60339,81184,3,18,1234000
2015,INTERNAL,MITS,CSE,UR/X/F,Y,84916,88926,2,18,1234000
2015,INTERNAL,MITS,CSE,OBC/X/OP,Y,60819,97599,2,18,1234000
2015,INTERNAL,MITS,CSE,SC/X/OP,Y,311904,311904,1,18,1234000
2015,INTERNAL,MITS,CSE,SC/X/OP,Y,296534,773577,7,18,1234000
2015,INTERNAL,MITS,CSE,SC/X/OP,Y,867164,867164,1,18,1234000
2015,INTERNAL,MITS,CSE,ST/X/OP,Y,1169043,1169043,1,18,1234000
2015,,,,,,,,,,1234000
2015,INTERNAL,MITS,ECE,UR/X/OP,AI,50983,70408,3,37,1234000
2015,INTERNAL,MITS,ECE,UR/X/OP,Y,108912,108912,1,37,1234000
2015,INTERNAL,MITS,ECE,UR/X/F,Y,132333,132333,1,37,1234000
2015,INTERNAL,MITS,ECE,UR/X/OP,Y,95053,178292,4,37,1234000
2015,INTERNAL,MITS,ECE,UR/X/OP,Y,83666,199925,12,37,1234000
2015,INTERNAL,MITS,ECE,UR/X/OP,AI,200453,200453,1,37,1234000
2015,INTERNAL,MITS,ECE,UR/S/OP,Y,213918,255503,2,37,1234000
2015,INTERNAL,MITS,ECE,OBC/X/OP,Y,101010,279714,5,37,1234000
2015,INTERNAL,MITS,ECE,OBC/S/OP,Y,288918,288918,1,37,1234000
2015,INTERNAL,MITS,ECE,OBC/X/OP,Y,256262,304128,2,37,1234000
2015,INTERNAL,MITS,ECE,UR/NCC/OP,Y,434551,434551,1,37,1234000
2015,INTERNAL,MITS,ECE,UR/FF/OP,Y,505058,505058,1,37,1234000
2015,INTERNAL,MITS,ECE,SC/X/OP,Y,520962,949512,3,37,1234000
,,,,,,,,,,1234000
2015,INTERNAL,MITS,EE,UR/X/OP,AI,55276,55276,1,24,1234000
2015,INTERNAL,MITS,EE,UR/X/OP,Y,105825,105825,1,24,1234000
2015,INTERNAL,MITS,EE,OBC/X/OP,Y,81078,133919,3,24,1234000
2015,INTERNAL,MITS,EE,UR/X/OP,Y,87463,154973,8,24,1234000
2015,INTERNAL,MITS,EE,UR/X/F,Y,132189,211649,4,24,1234000
2015,INTERNAL,MITS,EE,ST/X/OP,Y,727555,727555,1,24,1234000
2015,INTERNAL,MITS,EE,SC/X/OP,Y,416778,767588,5,24,1234000
2015,INTERNAL,MITS,EE,SC/X/OP,Y,769549,769549,1,24,1234000
,,,,,,,,,,1234000
2015,INTERNAL,MITS,ET,OBC/X/OP,Y,211420,211420,1,6,1234000
2015,INTERNAL,MITS,ET,UR/X/F,Y,176542,211882,2,6,1234000
2015,INTERNAL,MITS,ET,UR/X/OP,Y,191681,225812,3,6,1234000
,,,,,,,,,,1234000
2015,INTERNAL,MITS,IT,UR/X/F,Y,99717,153006,3,23,1234000
2015,INTERNAL,MITS,IT,UR/X/OP,Y,154864,154864,1,23,1234000
2015,INTERNAL,MITS,IT,OBC/X/OP,Y,133162,213059,5,23,1234000
2015,INTERNAL,MITS,IT,UR/X/OP,Y,90990,217481,9,23,1234000
2015,INTERNAL,MITS,IT,UR/X/OP,Y,233866,233866,1,23,1234000
2015,INTERNAL,MITS,IT,UR/S/OP,Y,278697,278697,1,23,1234000
2015,INTERNAL,MITS,IT,SC/X/OP,Y,389535,622578,2,23,1234000
2015,INTERNAL,MITS,IT,UR/FF/OP,Y,896304,896304,1,23,1234000
,,,,,,,,,,1234000
2015,INTERNAL,MITS,MECH,OBC/X/OP,Y,90748,90748,1,24,1234000
2015,INTERNAL,MITS,MECH,UR/X/OP,Y,82549,97663,7,24,1234000
2015,INTERNAL,MITS,MECH,UR/X/F,Y,172980,343598,7,24,1234000
2015,INTERNAL,MITS,MECH,SC/X/OP,Y,97768,446433,8,24,1234000
